lr_group_0,lr_group_1,step,valid-uas_macro_f1,valid-uas_micro_f1,valid-las_macro_f1,valid-las_micro_f1,epoch,train-loss_arc,train-loss_type,train-loss
,,139,72.68097877319389,82.38950276243095,43.98511171936849,72.30662983425414,0,,,
3.8855957320687613e-05,3.8855957320687613e-05,162,,,,,,,,
3.873740367516302e-05,3.873740367516302e-05,163,,,,,,,,
3.8618850029638415e-05,3.8618850029638415e-05,164,,,,,,,,
3.850029638411381e-05,3.850029638411381e-05,165,,,,,,,,
3.838174273858922e-05,3.838174273858922e-05,166,,,,,,,,
3.8263189093064614e-05,3.8263189093064614e-05,167,,,,,,,,
3.814463544754001e-05,3.814463544754001e-05,168,,,,,,,,
,,146,76.84609565307049,86.04972375690608,51.23096010349742,77.07182320441989,0,,,
3.802608180201541e-05,3.802608180201541e-05,170,,,,,,,,
3.790752815649081e-05,3.790752815649081e-05,171,,,,,,,,
3.778897451096621e-05,3.778897451096621e-05,172,,,,,,,,
,,149,,,,,0,0.6662696003913879,0.42713412642478943,1.093403697013855
3.7670420865441615e-05,3.7670420865441615e-05,174,,,,,,,,
3.755186721991701e-05,3.755186721991701e-05,175,,,,,,,,
3.743331357439242e-05,3.743331357439242e-05,176,,,,,,,,
3.7314759928867814e-05,3.7314759928867814e-05,177,,,,,,,,
,,153,84.20621104325771,86.1878453038674,52.457509227365364,78.59116022099447,0,,,
3.719620628334322e-05,3.719620628334322e-05,179,,,,,,,,
3.7077652637818616e-05,3.7077652637818616e-05,180,,,,,,,,
3.695909899229402e-05,3.695909899229402e-05,181,,,,,,,,
3.684054534676942e-05,3.684054534676942e-05,182,,,,,,,,
3.6721991701244815e-05,3.6721991701244815e-05,183,,,,,,,,
3.660343805572021e-05,3.660343805572021e-05,184,,,,,,,,
3.6484884410195617e-05,3.6484884410195617e-05,185,,,,,,,,
3.6366330764671014e-05,3.6366330764671014e-05,186,,,,,,,,
3.624777711914641e-05,3.624777711914641e-05,187,,,,,,,,
3.6129223473621816e-05,3.6129223473621816e-05,188,,,,,,,,
,,163,75.34082987932348,86.80939226519338,55.7013173582239,81.07734806629834,1,,,
3.601066982809721e-05,3.601066982809721e-05,190,,,,,,,,
3.589211618257262e-05,3.589211618257262e-05,191,,,,,,,,
3.5773562537048015e-05,3.5773562537048015e-05,192,,,,,,,,
3.565500889152342e-05,3.565500889152342e-05,193,,,,,,,,
3.5536455245998817e-05,3.5536455245998817e-05,194,,,,,,,,
3.541790160047422e-05,3.541790160047422e-05,195,,,,,,,,
3.529934795494962e-05,3.529934795494962e-05,196,,,,,,,,
,,170,83.48401519442909,87.43093922651933,54.81679270579066,80.73204419889503,1,,,
3.518079430942502e-05,3.518079430942502e-05,198,,,,,,,,
3.506224066390041e-05,3.506224066390041e-05,199,,,,,,,,
3.494368701837582e-05,3.494368701837582e-05,200,,,,,,,,
3.4825133372851215e-05,3.4825133372851215e-05,201,,,,,,,,
3.470657972732662e-05,3.470657972732662e-05,202,,,,,,,,
3.4588026081802016e-05,3.4588026081802016e-05,203,,,,,,,,
3.4469472436277414e-05,3.4469472436277414e-05,204,,,,,,,,
,,177,78.6810966909286,87.70718232044199,58.67272855533117,82.18232044198896,1,,,
3.435091879075282e-05,3.435091879075282e-05,206,,,,,,,,
3.4232365145228216e-05,3.4232365145228216e-05,207,,,,,,,,
3.411381149970362e-05,3.411381149970362e-05,208,,,,,,,,
3.399525785417902e-05,3.399525785417902e-05,209,,,,,,,,
3.387670420865442e-05,3.387670420865442e-05,210,,,,,,,,
3.375815056312982e-05,3.375815056312982e-05,211,,,,,,,,
3.363959691760522e-05,3.363959691760522e-05,212,,,,,,,,
,,184,77.54981515169533,88.25966850828729,57.85232789894115,82.94198895027624,1,,,
3.3521043272080614e-05,3.3521043272080614e-05,214,,,,,,,,
3.340248962655602e-05,3.340248962655602e-05,215,,,,,,,,
3.3283935981031416e-05,3.3283935981031416e-05,216,,,,,,,,
3.316538233550682e-05,3.316538233550682e-05,217,,,,,,,,
3.304682868998222e-05,3.304682868998222e-05,218,,,,,,,,
3.292827504445762e-05,3.292827504445762e-05,219,,,,,,,,
3.280972139893302e-05,3.280972139893302e-05,220,,,,,,,,
,,191,82.78409948657423,89.70994475138122,59.43132919076163,84.66850828729282,1,,,
3.2691167753408416e-05,3.2691167753408416e-05,222,,,,,,,,
3.257261410788382e-05,3.257261410788382e-05,223,,,,,,,,
3.245406046235922e-05,3.245406046235922e-05,224,,,,,,,,
3.233550681683462e-05,3.233550681683462e-05,225,,,,,,,,
3.221695317131002e-05,3.221695317131002e-05,226,,,,,,,,
3.2098399525785424e-05,3.2098399525785424e-05,227,,,,,,,,
3.1979845880260815e-05,3.1979845880260815e-05,228,,,,,,,,
,,198,83.20983277214914,90.26243093922653,63.875152814692335,85.77348066298343,1,,,
3.186129223473622e-05,3.186129223473622e-05,230,,,,,,,,
,,199,,,,,1,0.5622735619544983,0.42152827978134155,0.9838018417358398
3.1742738589211616e-05,3.1742738589211616e-05,232,,,,,,,,
3.162418494368702e-05,3.162418494368702e-05,233,,,,,,,,
3.150563129816242e-05,3.150563129816242e-05,234,,,,,,,,
3.138707765263782e-05,3.138707765263782e-05,235,,,,,,,,
3.126852400711322e-05,3.126852400711322e-05,236,,,,,,,,
3.1149970361588624e-05,3.1149970361588624e-05,237,,,,,,,,
,,205,87.3369871399481,90.33149171270718,60.174099841806175,85.4281767955801,1,,,
3.103141671606402e-05,3.103141671606402e-05,239,,,,,,,,
3.091286307053942e-05,3.091286307053942e-05,240,,,,,,,,
3.079430942501482e-05,3.079430942501482e-05,241,,,,,,,,
3.067575577949022e-05,3.067575577949022e-05,242,,,,,,,,
3.0557202133965625e-05,3.0557202133965625e-05,243,,,,,,,,
3.043864848844102e-05,3.043864848844102e-05,244,,,,,,,,
3.032009484291642e-05,3.032009484291642e-05,245,,,,,,,,
,,212,86.74695593272018,90.26243093922653,65.58477887746358,85.84254143646409,1,,,
3.020154119739182e-05,3.020154119739182e-05,247,,,,,,,,
3.008298755186722e-05,3.008298755186722e-05,248,,,,,,,,
2.9964433906342622e-05,2.9964433906342622e-05,249,,,,,,,,
2.984588026081802e-05,2.984588026081802e-05,250,,,,,,,,
2.972732661529342e-05,2.972732661529342e-05,251,,,,,,,,
2.960877296976882e-05,2.960877296976882e-05,252,,,,,,,,
2.9490219324244222e-05,2.9490219324244222e-05,253,,,,,,,,
,,219,87.31537172771047,90.4696132596685,62.36158635654581,85.77348066298343,1,,,
2.9371665678719623e-05,2.9371665678719623e-05,255,,,,,,,,
2.9253112033195024e-05,2.9253112033195024e-05,256,,,,,,,,
2.9134558387670425e-05,2.9134558387670425e-05,257,,,,,,,,
2.9016004742145825e-05,2.9016004742145825e-05,258,,,,,,,,
2.889745109662122e-05,2.889745109662122e-05,259,,,,,,,,
2.877889745109662e-05,2.877889745109662e-05,260,,,,,,,,
2.866034380557202e-05,2.866034380557202e-05,261,,,,,,,,
,,226,86.82225093462057,90.81491712707182,64.0538556371039,86.53314917127071,1,,,
2.8541790160047422e-05,2.8541790160047422e-05,263,,,,,,,,
2.8423236514522823e-05,2.8423236514522823e-05,264,,,,,,,,
2.8304682868998224e-05,2.8304682868998224e-05,265,,,,,,,,
2.8186129223473624e-05,2.8186129223473624e-05,266,,,,,,,,
2.8067575577949022e-05,2.8067575577949022e-05,267,,,,,,,,
2.7949021932424423e-05,2.7949021932424423e-05,268,,,,,,,,
2.7830468286899824e-05,2.7830468286899824e-05,269,,,,,,,,
,,233,86.29228988368394,90.12430939226518,63.90851419019351,86.1878453038674,1,,,
2.7711914641375224e-05,2.7711914641375224e-05,271,,,,,,,,
2.7593360995850625e-05,2.7593360995850625e-05,272,,,,,,,,
2.7474807350326026e-05,2.7474807350326026e-05,273,,,,,,,,
2.7356253704801427e-05,2.7356253704801427e-05,274,,,,,,,,
2.723770005927682e-05,2.723770005927682e-05,275,,,,,,,,
2.7119146413752222e-05,2.7119146413752222e-05,276,,,,,,,,
2.7000592768227623e-05,2.7000592768227623e-05,277,,,,,,,,
,,240,86.56605908842758,90.6767955801105,65.02030263452376,86.60220994475138,1,,,
2.6882039122703023e-05,2.6882039122703023e-05,279,,,,,,,,
2.6763485477178424e-05,2.6763485477178424e-05,280,,,,,,,,
2.6644931831653825e-05,2.6644931831653825e-05,281,,,,,,,,
2.6526378186129226e-05,2.6526378186129226e-05,282,,,,,,,,
2.6407824540604627e-05,2.6407824540604627e-05,283,,,,,,,,
2.6289270895080024e-05,2.6289270895080024e-05,284,,,,,,,,
2.6170717249555425e-05,2.6170717249555425e-05,285,,,,,,,,
,,247,86.68872457992069,90.6767955801105,66.4366640901131,86.9475138121547,1,,,
2.6052163604030826e-05,2.6052163604030826e-05,287,,,,,,,,
2.5933609958506227e-05,2.5933609958506227e-05,288,,,,,,,,
,,249,,,,,1,0.2981167435646057,0.20499804615974426,0.5031148195266724
2.5815056312981628e-05,2.5815056312981628e-05,290,,,,,,,,
2.5696502667457022e-05,2.5696502667457022e-05,291,,,,,,,,
2.5577949021932423e-05,2.5577949021932423e-05,292,,,,,,,,
2.5459395376407823e-05,2.5459395376407823e-05,293,,,,,,,,
2.5340841730883224e-05,2.5340841730883224e-05,294,,,,,,,,
,,254,87.20553041203402,90.95303867403315,68.86634219057783,87.63812154696133,1,,,
2.5222288085358625e-05,2.5222288085358625e-05,296,,,,,,,,
2.5103734439834026e-05,2.5103734439834026e-05,297,,,,,,,,
2.4985180794309427e-05,2.4985180794309427e-05,298,,,,,,,,
2.4866627148784828e-05,2.4866627148784828e-05,299,,,,,,,,
2.474807350326023e-05,2.474807350326023e-05,300,,,,,,,,
2.462951985773563e-05,2.462951985773563e-05,301,,,,,,,,
2.4510966212211027e-05,2.4510966212211027e-05,302,,,,,,,,
,,261,86.72598576489746,91.36740331491713,68.70421424714145,88.0524861878453,1,,,
2.4392412566686428e-05,2.4392412566686428e-05,304,,,,,,,,
2.427385892116183e-05,2.427385892116183e-05,305,,,,,,,,
2.4155305275637226e-05,2.4155305275637226e-05,306,,,,,,,,
2.4036751630112627e-05,2.4036751630112627e-05,307,,,,,,,,
2.3918197984588027e-05,2.3918197984588027e-05,308,,,,,,,,
2.3799644339063425e-05,2.3799644339063425e-05,309,,,,,,,,
2.3681090693538826e-05,2.3681090693538826e-05,310,,,,,,,,
,,268,88.08627599537408,91.64364640883977,65.30393775440764,87.84530386740332,1,,,
2.3562537048014227e-05,2.3562537048014227e-05,312,,,,,,,,
2.3443983402489627e-05,2.3443983402489627e-05,313,,,,,,,,
2.3325429756965028e-05,2.3325429756965028e-05,314,,,,,,,,
2.320687611144043e-05,2.320687611144043e-05,315,,,,,,,,
2.308832246591583e-05,2.308832246591583e-05,316,,,,,,,,
2.2969768820391227e-05,2.2969768820391227e-05,317,,,,,,,,
2.2851215174866628e-05,2.2851215174866628e-05,318,,,,,,,,
,,275,83.36642009797525,91.02209944751381,66.353510561542,87.5,1,,,
2.273266152934203e-05,2.273266152934203e-05,320,,,,,,,,
2.261410788381743e-05,2.261410788381743e-05,321,,,,,,,,
2.249555423829283e-05,2.249555423829283e-05,322,,,,,,,,
2.2377000592768228e-05,2.2377000592768228e-05,323,,,,,,,,
2.225844694724363e-05,2.225844694724363e-05,324,,,,,,,,
2.2139893301719027e-05,2.2139893301719027e-05,325,,,,,,,,
2.2021339656194427e-05,2.2021339656194427e-05,326,,,,,,,,
,,282,87.90779191574978,92.12707182320442,66.32409455583354,88.12154696132598,1,,,
2.1902786010669828e-05,2.1902786010669828e-05,328,,,,,,,,
2.178423236514523e-05,2.178423236514523e-05,329,,,,,,,,
2.166567871962063e-05,2.166567871962063e-05,330,,,,,,,,
2.154712507409603e-05,2.154712507409603e-05,331,,,,,,,,
2.1428571428571428e-05,2.1428571428571428e-05,332,,,,,,,,
2.131001778304683e-05,2.131001778304683e-05,333,,,,,,,,
2.119146413752223e-05,2.119146413752223e-05,334,,,,,,,,
,,289,87.2160073219888,91.78176795580112,67.30822615025353,88.25966850828729,1,,,
2.107291049199763e-05,2.107291049199763e-05,336,,,,,,,,
2.095435684647303e-05,2.095435684647303e-05,337,,,,,,,,
2.0835803200948432e-05,2.0835803200948432e-05,338,,,,,,,,
2.0717249555423833e-05,2.0717249555423833e-05,339,,,,,,,,
2.059869590989923e-05,2.059869590989923e-05,340,,,,,,,,
2.048014226437463e-05,2.048014226437463e-05,341,,,,,,,,
2.036158861885003e-05,2.036158861885003e-05,342,,,,,,,,
,,296,87.55438896392467,91.91988950276243,71.12228307561669,88.88121546961327,1,,,
2.024303497332543e-05,2.024303497332543e-05,344,,,,,,,,
2.012448132780083e-05,2.012448132780083e-05,345,,,,,,,,
2.000592768227623e-05,2.000592768227623e-05,346,,,,,,,,
,,299,,,,,1,0.4083353281021118,0.23402222990989685,0.642357587814331
1.988737403675163e-05,1.988737403675163e-05,348,,,,,,,,
1.976882039122703e-05,1.976882039122703e-05,349,,,,,,,,
1.965026674570243e-05,1.965026674570243e-05,350,,,,,,,,
1.953171310017783e-05,1.953171310017783e-05,351,,,,,,,,
,,303,87.69613177617543,91.85082872928176,71.38096740362066,88.8121546961326,1,,,
1.9413159454653232e-05,1.9413159454653232e-05,353,,,,,,,,
1.9294605809128633e-05,1.9294605809128633e-05,354,,,,,,,,
1.9176052163604034e-05,1.9176052163604034e-05,355,,,,,,,,
1.905749851807943e-05,1.905749851807943e-05,356,,,,,,,,
1.8938944872554832e-05,1.8938944872554832e-05,357,,,,,,,,
1.8820391227030233e-05,1.8820391227030233e-05,358,,,,,,,,
1.8701837581505634e-05,1.8701837581505634e-05,359,,,,,,,,
,,310,87.16384551685546,91.4364640883978,74.67903655795905,88.60497237569061,1,,,
1.858328393598103e-05,1.858328393598103e-05,361,,,,,,,,
1.8464730290456432e-05,1.8464730290456432e-05,362,,,,,,,,
1.834617664493183e-05,1.834617664493183e-05,363,,,,,,,,
1.822762299940723e-05,1.822762299940723e-05,364,,,,,,,,
1.810906935388263e-05,1.810906935388263e-05,365,,,,,,,,
1.7990515708358032e-05,1.7990515708358032e-05,366,,,,,,,,
1.7871962062833433e-05,1.7871962062833433e-05,367,,,,,,,,
1.7753408417308834e-05,1.7753408417308834e-05,368,,,,,,,,
1.7634854771784235e-05,1.7634854771784235e-05,369,,,,,,,,
1.7516301126259632e-05,1.7516301126259632e-05,370,,,,,,,,
,,320,88.2531548679076,92.40331491712708,72.18579709015027,89.3646408839779,2,,,
1.7397747480735033e-05,1.7397747480735033e-05,372,,,,,,,,
1.7279193835210434e-05,1.7279193835210434e-05,373,,,,,,,,
1.7160640189685835e-05,1.7160640189685835e-05,374,,,,,,,,
1.7042086544161235e-05,1.7042086544161235e-05,375,,,,,,,,
1.6923532898636636e-05,1.6923532898636636e-05,376,,,,,,,,
1.6804979253112034e-05,1.6804979253112034e-05,377,,,,,,,,
1.6686425607587435e-05,1.6686425607587435e-05,378,,,,,,,,
,,327,88.34062970661594,91.91988950276243,74.41323442393232,88.8121546961326,2,,,
1.6567871962062832e-05,1.6567871962062832e-05,380,,,,,,,,
1.6449318316538233e-05,1.6449318316538233e-05,381,,,,,,,,
1.6330764671013634e-05,1.6330764671013634e-05,382,,,,,,,,
1.6212211025489035e-05,1.6212211025489035e-05,383,,,,,,,,
1.6093657379964435e-05,1.6093657379964435e-05,384,,,,,,,,
1.5975103734439833e-05,1.5975103734439833e-05,385,,,,,,,,
1.5856550088915234e-05,1.5856550088915234e-05,386,,,,,,,,
,,334,88.43594295555697,92.3342541436464,75.23317947813183,89.29558011049724,2,,,
1.5737996443390634e-05,1.5737996443390634e-05,388,,,,,,,,
1.5619442797866035e-05,1.5619442797866035e-05,389,,,,,,,,
1.5500889152341436e-05,1.5500889152341436e-05,390,,,,,,,,
1.5382335506816837e-05,1.5382335506816837e-05,391,,,,,,,,
1.5263781861292238e-05,1.5263781861292238e-05,392,,,,,,,,
1.5145228215767635e-05,1.5145228215767635e-05,393,,,,,,,,
1.5026674570243034e-05,1.5026674570243034e-05,394,,,,,,,,
,,341,88.33049213893325,92.19613259668509,74.65074312581365,88.95027624309392,2,,,
1.4908120924718435e-05,1.4908120924718435e-05,396,,,,,,,,
1.4789567279193836e-05,1.4789567279193836e-05,397,,,,,,,,
1.4671013633669237e-05,1.4671013633669237e-05,398,,,,,,,,
1.4552459988144638e-05,1.4552459988144638e-05,399,,,,,,,,
1.4433906342620035e-05,1.4433906342620035e-05,400,,,,,,,,
1.4315352697095436e-05,1.4315352697095436e-05,401,,,,,,,,
1.4196799051570835e-05,1.4196799051570835e-05,402,,,,,,,,
,,348,87.99363757854628,92.26519337016575,74.3689514776344,89.08839779005525,2,,,
1.4078245406046236e-05,1.4078245406046236e-05,404,,,,,,,,
,,349,,,,,2,0.3228641748428345,0.21029511094093323,0.5331592559814453
